phase,analysis,gene1,gene2,dataset,method,status,pdf_path,timestamp
2,heme_consecutive,UROD,CPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:07
2,heme_consecutive,CPOX,PPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:11
2,heme_consecutive,PPOX,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:13
2,heme_nonconsecutive,HMBS,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:16
2,heme_nonconsecutive,ALAS1,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:21
2,heme_nonconsecutive,HMBS,PPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_PPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:24
2,chromatin_vs_heme,H2AFZ,ALAS1,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:28
2,chromatin_vs_heme,H2AFZ,ALAD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:33
2,chromatin_vs_heme,H2AFZ,HMBS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_HMBS__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:37
2,chromatin_vs_heme,H2AFZ,UROS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROS__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:42
2,chromatin_vs_heme,H2AFZ,UROD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROD__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:44
2,chromatin_vs_heme,H2AFZ,CPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:47
2,chromatin_vs_heme,H2AFZ,PPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_PPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:50
2,chromatin_vs_heme,H2AFZ,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:53
2,chromatin_vs_heme,ATAD2,ALAS1,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAS1__HNSC_Tumor__spearman.pdf,2026-09-11T13:53:55
2,chromatin_vs_heme,ATAD2,ALAD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAD__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:00
2,chromatin_vs_heme,ATAD2,HMBS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_HMBS__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:03
2,chromatin_vs_heme,ATAD2,UROS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROS__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:07
2,chromatin_vs_heme,ATAD2,UROD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROD__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:11
2,chromatin_vs_heme,ATAD2,CPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_CPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:15
2,chromatin_vs_heme,ATAD2,PPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_PPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:19
2,chromatin_vs_heme,ATAD2,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:24
2,chromatin_vs_heme,BRD4,ALAS1,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAS1__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:28
2,chromatin_vs_heme,BRD4,ALAD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAD__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:32
2,chromatin_vs_heme,BRD4,HMBS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_HMBS__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:37
2,chromatin_vs_heme,BRD4,UROS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROS__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:42
2,chromatin_vs_heme,BRD4,UROD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROD__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:45
2,chromatin_vs_heme,BRD4,CPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_CPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:49
2,chromatin_vs_heme,BRD4,PPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_PPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:54
2,chromatin_vs_heme,BRD4,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:54:57
2,chromatin_vs_heme,BRD2,ALAS1,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAS1__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:02
2,chromatin_vs_heme,BRD2,ALAD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAD__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:07
2,chromatin_vs_heme,BRD2,HMBS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_HMBS__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:10
2,chromatin_vs_heme,BRD2,UROS,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROS__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:14
2,chromatin_vs_heme,BRD2,UROD,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROD__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:17
2,chromatin_vs_heme,BRD2,CPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_CPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:20
2,chromatin_vs_heme,BRD2,PPOX,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_PPOX__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:23
2,chromatin_vs_heme,BRD2,FECH,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_FECH__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:27
2,positive_control,E2F1,CCNE1,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__E2F1_vs_CCNE1__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:32
2,positive_control,CDK2,CCNE1,HNSC_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__CDK2_vs_CCNE1__HNSC_Tumor__spearman.pdf,2026-09-11T13:55:38
2,heme_consecutive,ALAS1,ALAD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__KICH_Tumor__spearman.pdf,2026-09-11T13:55:43
2,heme_consecutive,ALAD,HMBS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__KICH_Tumor__spearman.pdf,2026-09-11T13:55:46
2,heme_consecutive,HMBS,UROS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__KICH_Tumor__spearman.pdf,2026-09-11T13:55:49
2,heme_consecutive,UROS,UROD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROS_vs_UROD__KICH_Tumor__spearman.pdf,2026-09-11T13:55:52
2,heme_consecutive,UROD,CPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:55:57
2,heme_consecutive,CPOX,PPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:56:02
2,heme_consecutive,PPOX,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:56:06
2,heme_nonconsecutive,HMBS,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:56:10
2,heme_nonconsecutive,ALAS1,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:56:14
2,heme_nonconsecutive,HMBS,PPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_PPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:56:19
2,chromatin_vs_heme,H2AFZ,ALAS1,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__KICH_Tumor__spearman.pdf,2026-09-11T13:56:22
2,chromatin_vs_heme,H2AFZ,ALAD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__KICH_Tumor__spearman.pdf,2026-09-11T13:56:27
2,chromatin_vs_heme,H2AFZ,HMBS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_HMBS__KICH_Tumor__spearman.pdf,2026-09-11T13:56:29
2,chromatin_vs_heme,H2AFZ,UROS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROS__KICH_Tumor__spearman.pdf,2026-09-11T13:56:33
2,chromatin_vs_heme,H2AFZ,UROD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROD__KICH_Tumor__spearman.pdf,2026-09-11T13:56:38
2,chromatin_vs_heme,H2AFZ,CPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:56:41
2,chromatin_vs_heme,H2AFZ,PPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_PPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:56:45
2,chromatin_vs_heme,H2AFZ,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:56:50
2,chromatin_vs_heme,ATAD2,ALAS1,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAS1__KICH_Tumor__spearman.pdf,2026-09-11T13:56:55
2,chromatin_vs_heme,ATAD2,ALAD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAD__KICH_Tumor__spearman.pdf,2026-09-11T13:56:59
2,chromatin_vs_heme,ATAD2,HMBS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_HMBS__KICH_Tumor__spearman.pdf,2026-09-11T13:57:02
2,chromatin_vs_heme,ATAD2,UROS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROS__KICH_Tumor__spearman.pdf,2026-09-11T13:57:05
2,chromatin_vs_heme,ATAD2,UROD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROD__KICH_Tumor__spearman.pdf,2026-09-11T13:57:09
2,chromatin_vs_heme,ATAD2,CPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_CPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:57:11
2,chromatin_vs_heme,ATAD2,PPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_PPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:57:16
2,chromatin_vs_heme,ATAD2,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:57:20
2,chromatin_vs_heme,BRD4,ALAS1,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAS1__KICH_Tumor__spearman.pdf,2026-09-11T13:57:24
2,chromatin_vs_heme,BRD4,ALAD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAD__KICH_Tumor__spearman.pdf,2026-09-11T13:57:29
2,chromatin_vs_heme,BRD4,HMBS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_HMBS__KICH_Tumor__spearman.pdf,2026-09-11T13:57:34
2,chromatin_vs_heme,BRD4,UROS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROS__KICH_Tumor__spearman.pdf,2026-09-11T13:57:38
2,chromatin_vs_heme,BRD4,UROD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROD__KICH_Tumor__spearman.pdf,2026-09-11T13:57:43
2,chromatin_vs_heme,BRD4,CPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_CPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:57:47
2,chromatin_vs_heme,BRD4,PPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_PPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:57:51
2,chromatin_vs_heme,BRD4,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:57:55
2,chromatin_vs_heme,BRD2,ALAS1,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAS1__KICH_Tumor__spearman.pdf,2026-09-11T13:57:59
2,chromatin_vs_heme,BRD2,ALAD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAD__KICH_Tumor__spearman.pdf,2026-09-11T13:58:02
2,chromatin_vs_heme,BRD2,HMBS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_HMBS__KICH_Tumor__spearman.pdf,2026-09-11T13:58:04
2,chromatin_vs_heme,BRD2,UROS,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROS__KICH_Tumor__spearman.pdf,2026-09-11T13:58:09
2,chromatin_vs_heme,BRD2,UROD,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROD__KICH_Tumor__spearman.pdf,2026-09-11T13:58:12
2,chromatin_vs_heme,BRD2,CPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_CPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:58:17
2,chromatin_vs_heme,BRD2,PPOX,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_PPOX__KICH_Tumor__spearman.pdf,2026-09-11T13:58:20
2,chromatin_vs_heme,BRD2,FECH,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_FECH__KICH_Tumor__spearman.pdf,2026-09-11T13:58:26
2,positive_control,E2F1,CCNE1,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__E2F1_vs_CCNE1__KICH_Tumor__spearman.pdf,2026-09-11T13:58:30
2,positive_control,CDK2,CCNE1,KICH_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__CDK2_vs_CCNE1__KICH_Tumor__spearman.pdf,2026-09-11T13:58:33
2,heme_consecutive,ALAS1,ALAD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:36
2,heme_consecutive,ALAD,HMBS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:39
2,heme_consecutive,HMBS,UROS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:43
2,heme_consecutive,UROS,UROD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROS_vs_UROD__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:47
2,heme_consecutive,UROD,CPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:52
2,heme_consecutive,CPOX,PPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:55
2,heme_consecutive,PPOX,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T13:58:58
2,heme_nonconsecutive,HMBS,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:01
2,heme_nonconsecutive,ALAS1,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:04
2,heme_nonconsecutive,HMBS,PPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_PPOX__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:06
2,chromatin_vs_heme,H2AFZ,ALAS1,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:11
2,chromatin_vs_heme,H2AFZ,ALAD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:13
2,chromatin_vs_heme,H2AFZ,HMBS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_HMBS__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:16
2,chromatin_vs_heme,H2AFZ,UROS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROS__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:20
2,chromatin_vs_heme,H2AFZ,UROD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROD__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:26
2,chromatin_vs_heme,H2AFZ,CPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:29
2,chromatin_vs_heme,H2AFZ,PPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_PPOX__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:31
2,chromatin_vs_heme,H2AFZ,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:37
2,chromatin_vs_heme,ATAD2,ALAS1,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAS1__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:41
2,chromatin_vs_heme,ATAD2,ALAD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAD__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:45
2,chromatin_vs_heme,ATAD2,HMBS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_HMBS__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:51
2,chromatin_vs_heme,ATAD2,UROS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROS__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:54
2,chromatin_vs_heme,ATAD2,UROD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROD__KIRC_Tumor__spearman.pdf,2026-09-11T13:59:59
2,chromatin_vs_heme,ATAD2,CPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_CPOX__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:03
2,chromatin_vs_heme,ATAD2,PPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_PPOX__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:07
2,chromatin_vs_heme,ATAD2,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:12
2,chromatin_vs_heme,BRD4,ALAS1,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAS1__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:15
2,chromatin_vs_heme,BRD4,ALAD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAD__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:19
2,chromatin_vs_heme,BRD4,HMBS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_HMBS__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:23
2,chromatin_vs_heme,BRD4,UROS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROS__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:26
2,chromatin_vs_heme,BRD4,UROD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROD__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:29
2,chromatin_vs_heme,BRD4,CPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_CPOX__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:33
2,chromatin_vs_heme,BRD4,PPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_PPOX__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:38
2,chromatin_vs_heme,BRD4,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:43
2,chromatin_vs_heme,BRD2,ALAS1,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAS1__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:46
2,chromatin_vs_heme,BRD2,ALAD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAD__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:50
2,chromatin_vs_heme,BRD2,HMBS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_HMBS__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:53
2,chromatin_vs_heme,BRD2,UROS,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROS__KIRC_Tumor__spearman.pdf,2026-09-11T14:00:57
2,chromatin_vs_heme,BRD2,UROD,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROD__KIRC_Tumor__spearman.pdf,2026-09-11T14:01:00
2,chromatin_vs_heme,BRD2,CPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_CPOX__KIRC_Tumor__spearman.pdf,2026-09-11T14:01:04
2,chromatin_vs_heme,BRD2,PPOX,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_PPOX__KIRC_Tumor__spearman.pdf,2026-09-11T14:01:08
2,chromatin_vs_heme,BRD2,FECH,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_FECH__KIRC_Tumor__spearman.pdf,2026-09-11T14:01:13
2,positive_control,E2F1,CCNE1,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__E2F1_vs_CCNE1__KIRC_Tumor__spearman.pdf,2026-09-11T14:01:16
2,positive_control,CDK2,CCNE1,KIRC_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__CDK2_vs_CCNE1__KIRC_Tumor__spearman.pdf,2026-09-11T14:01:19
2,heme_consecutive,ALAS1,ALAD,KIRP_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__KIRP_Tumor__spearman.pdf,2026-09-11T14:01:22
2,heme_consecutive,ALAD,HMBS,KIRP_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__KIRP_Tumor__spearman.pdf,2026-09-11T14:01:24
2,heme_consecutive,HMBS,UROS,KIRP_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__KIRP_Tumor__spearman.pdf,2026-09-11T14:01:28
